,xpts,ypts,zpts
509,-378.57783944561845,-750.1409292030739,1077.943099804344
510,-378.57783944561845,-583.4429449357242,-10.71533333064798
511,-378.57783944561845,-583.4429449357242,110.24671479546225
512,-378.57783944561845,-583.4429449357242,231.2087629215725
513,-378.57783944561845,-583.4429449357242,352.1708110476827
514,-378.57783944561845,-583.4429449357242,473.13285917379295
515,-378.57783944561845,-583.4429449357242,594.0949072999031
516,-378.57783944561845,-583.4429449357242,715.0569554260135
517,-378.57783944561845,-583.4429449357242,836.0190035521236
518,-378.57783944561845,-583.4429449357242,956.9810516782338
519,-378.57783944561845,-583.4429449357242,1077.943099804344
520,-378.57783944561845,-416.7449606683744,-10.71533333064798
521,-378.57783944561845,-416.7449606683744,110.24671479546225
522,-378.57783944561845,-416.7449606683744,231.2087629215725
523,-378.57783944561845,-416.7449606683744,352.1708110476827
524,-378.57783944561845,-416.7449606683744,473.13285917379295
525,-378.57783944561845,-416.7449606683744,594.0949072999031
526,-378.57783944561845,-416.7449606683744,715.0569554260135
527,-378.57783944561845,-416.7449606683744,836.0190035521236
528,-378.57783944561845,-416.7449606683744,956.9810516782338
529,-378.57783944561845,-416.7449606683744,1077.943099804344
530,-378.57783944561845,-250.0469764010246,-10.71533333064798
531,-378.57783944561845,-250.0469764010246,110.24671479546225
532,-378.57783944561845,-250.0469764010246,231.2087629215725
533,-378.57783944561845,-250.0469764010246,352.1708110476827
534,-378.57783944561845,-250.0469764010246,473.13285917379295
535,-378.57783944561845,-250.0469764010246,594.0949072999031
536,-378.57783944561845,-250.0469764010246,715.0569554260135
537,-378.57783944561845,-250.0469764010246,836.0190035521236
538,-378.57783944561845,-250.0469764010246,956.9810516782338
539,-378.57783944561845,-250.0469764010246,1077.943099804344
540,-378.57783944561845,-83.34899213367487,-10.71533333064798
541,-378.57783944561845,-83.34899213367487,110.24671479546225
542,-378.57783944561845,-83.34899213367487,231.2087629215725
543,-378.57783944561845,-83.34899213367487,352.1708110476827
544,-378.57783944561845,-83.34899213367487,473.13285917379295
545,-378.57783944561845,-83.34899213367487,594.0949072999031
546,-378.57783944561845,-83.34899213367487,715.0569554260135
547,-378.57783944561845,-83.34899213367487,836.0190035521236
548,-378.57783944561845,-83.34899213367487,956.9810516782338
549,-378.57783944561845,-83.34899213367487,1077.943099804344
550,-378.57783944561845,83.34899213367487,-10.71533333064798
551,-378.57783944561845,83.34899213367487,110.24671479546225
552,-378.57783944561845,83.34899213367487,231.2087629215725
553,-378.57783944561845,83.34899213367487,352.1708110476827
554,-378.57783944561845,83.34899213367487,473.13285917379295
555,-378.57783944561845,83.34899213367487,594.0949072999031
556,-378.57783944561845,83.34899213367487,715.0569554260135
557,-378.57783944561845,83.34899213367487,836.0190035521236
558,-378.57783944561845,83.34899213367487,956.9810516782338
559,-378.57783944561845,83.34899213367487,1077.943099804344
560,-378.57783944561845,250.04697640102472,-10.71533333064798
561,-378.57783944561845,250.04697640102472,110.24671479546225
562,-378.57783944561845,250.04697640102472,231.2087629215725
563,-378.57783944561845,250.04697640102472,352.1708110476827
564,-378.57783944561845,250.04697640102472,473.13285917379295
565,-378.57783944561845,250.04697640102472,594.0949072999031
566,-378.57783944561845,250.04697640102472,715.0569554260135
567,-378.57783944561845,250.04697640102472,836.0190035521236
568,-378.57783944561845,250.04697640102472,956.9810516782338
569,-378.57783944561845,250.04697640102472,1077.943099804344
570,-378.57783944561845,416.74496066837446,-10.71533333064798
571,-378.57783944561845,416.74496066837446,110.24671479546225
572,-378.57783944561845,416.74496066837446,231.2087629215725
573,-378.57783944561845,416.74496066837446,352.1708110476827
574,-378.57783944561845,416.74496066837446,473.13285917379295
575,-378.57783944561845,416.74496066837446,594.0949072999031
576,-378.57783944561845,416.74496066837446,715.0569554260135
577,-378.57783944561845,416.74496066837446,836.0190035521236
578,-378.57783944561845,416.74496066837446,956.9810516782338
579,-378.57783944561845,416.74496066837446,1077.943099804344
580,-378.57783944561845,583.4429449357242,-10.71533333064798
581,-378.57783944561845,583.4429449357242,110.24671479546225
582,-378.57783944561845,583.4429449357242,231.2087629215725
583,-378.57783944561845,583.4429449357242,352.1708110476827
584,-378.57783944561845,583.4429449357242,473.13285917379295
585,-378.57783944561845,583.4429449357242,594.0949072999031
586,-378.57783944561845,583.4429449357242,715.0569554260135
587,-378.57783944561845,583.4429449357242,836.0190035521236
588,-378.57783944561845,583.4429449357242,956.9810516782338
589,-378.57783944561845,583.4429449357242,1077.943099804344
590,-378.57783944561845,750.1409292030739,-10.71533333064798
591,-378.57783944561845,750.1409292030739,110.24671479546225
592,-378.57783944561845,750.1409292030739,231.2087629215725
593,-378.57783944561845,750.1409292030739,352.1708110476827
594,-378.57783944561845,750.1409292030739,473.13285917379295
595,-378.57783944561845,750.1409292030739,594.0949072999031
596,-378.57783944561845,750.1409292030739,715.0569554260135
597,-378.57783944561845,750.1409292030739,836.0190035521236
598,-378.57783944561845,750.1409292030739,956.9810516782338
599,-378.57783944561845,750.1409292030739,1077.943099804344
600,-283.93337958421387,-750.1409292030739,-10.71533333064798
601,-283.93337958421387,-750.1409292030739,110.24671479546225
602,-283.93337958421387,-750.1409292030739,231.2087629215725
603,-283.93337958421387,-750.1409292030739,352.1708110476827
604,-283.93337958421387,-750.1409292030739,473.13285917379295
605,-283.93337958421387,-750.1409292030739,594.0949072999031
606,-283.93337958421387,-750.1409292030739,715.0569554260135
607,-283.93337958421387,-750.1409292030739,836.0190035521236
608,-283.93337958421387,-750.1409292030739,956.9810516782338
609,-283.93337958421387,-750.1409292030739,1077.943099804344
610,-283.93337958421387,-583.4429449357242,-10.71533333064798
611,-283.93337958421387,-583.4429449357242,110.24671479546225
612,-283.93337958421387,-583.4429449357242,231.2087629215725
613,-283.93337958421387,-583.4429449357242,352.1708110476827
614,-283.93337958421387,-583.4429449357242,473.13285917379295
615,-283.93337958421387,-583.4429449357242,594.0949072999031
616,-283.93337958421387,-583.4429449357242,715.0569554260135
617,-283.93337958421387,-583.4429449357242,836.0190035521236
618,-283.93337958421387,-583.4429449357242,956.9810516782338
619,-283.93337958421387,-583.4429449357242,1077.943099804344
620,-283.93337958421387,-416.7449606683744,-10.71533333064798
621,-283.93337958421387,-416.7449606683744,110.24671479546225
622,-283.93337958421387,-416.7449606683744,231.2087629215725
623,-283.93337958421387,-416.7449606683744,352.1708110476827
624,-283.93337958421387,-416.7449606683744,473.13285917379295
625,-283.93337958421387,-416.7449606683744,594.0949072999031
626,-283.93337958421387,-416.7449606683744,715.0569554260135
627,-283.93337958421387,-416.7449606683744,836.0190035521236
628,-283.93337958421387,-416.7449606683744,956.9810516782338
629,-283.93337958421387,-416.7449606683744,1077.943099804344
630,-283.93337958421387,-250.0469764010246,-10.71533333064798
631,-283.93337958421387,-250.0469764010246,110.24671479546225
632,-283.93337958421387,-250.0469764010246,231.2087629215725
633,-283.93337958421387,-250.0469764010246,352.1708110476827
634,-283.93337958421387,-250.0469764010246,473.13285917379295
635,-283.93337958421387,-250.0469764010246,594.0949072999031
636,-283.93337958421387,-250.0469764010246,715.0569554260135
637,-283.93337958421387,-250.0469764010246,836.0190035521236
638,-283.93337958421387,-250.0469764010246,956.9810516782338
639,-283.93337958421387,-250.0469764010246,1077.943099804344
640,-283.93337958421387,-83.34899213367487,-10.71533333064798
641,-283.93337958421387,-83.34899213367487,110.24671479546225
642,-283.93337958421387,-83.34899213367487,231.2087629215725
643,-283.93337958421387,-83.34899213367487,352.1708110476827
644,-283.93337958421387,-83.34899213367487,473.13285917379295
645,-283.93337958421387,-83.34899213367487,594.0949072999031
646,-283.93337958421387,-83.34899213367487,715.0569554260135
647,-283.93337958421387,-83.34899213367487,836.0190035521236
648,-283.93337958421387,-83.34899213367487,956.9810516782338
649,-283.93337958421387,-83.34899213367487,1077.943099804344
650,-283.93337958421387,83.34899213367487,-10.71533333064798
651,-283.93337958421387,83.34899213367487,110.24671479546225
652,-283.93337958421387,83.34899213367487,231.2087629215725
653,-283.93337958421387,83.34899213367487,352.1708110476827
654,-283.93337958421387,83.34899213367487,473.13285917379295
655,-283.93337958421387,83.34899213367487,594.0949072999031
656,-283.93337958421387,83.34899213367487,715.0569554260135
657,-283.93337958421387,83.34899213367487,836.0190035521236
658,-283.93337958421387,83.34899213367487,956.9810516782338
659,-283.93337958421387,83.34899213367487,1077.943099804344
660,-283.93337958421387,250.04697640102472,-10.71533333064798
661,-283.93337958421387,250.04697640102472,110.24671479546225
662,-283.93337958421387,250.04697640102472,231.2087629215725
663,-283.93337958421387,250.04697640102472,352.1708110476827
664,-283.93337958421387,250.04697640102472,473.13285917379295
665,-283.93337958421387,250.04697640102472,594.0949072999031
666,-283.93337958421387,250.04697640102472,715.0569554260135
667,-283.93337958421387,250.04697640102472,836.0190035521236
668,-283.93337958421387,250.04697640102472,956.9810516782338
669,-283.93337958421387,250.04697640102472,1077.943099804344
670,-283.93337958421387,416.74496066837446,-10.71533333064798
671,-283.93337958421387,416.74496066837446,110.24671479546225
672,-283.93337958421387,416.74496066837446,231.2087629215725
673,-283.93337958421387,416.74496066837446,352.1708110476827
674,-283.93337958421387,416.74496066837446,473.13285917379295
675,-283.93337958421387,416.74496066837446,594.0949072999031
676,-283.93337958421387,416.74496066837446,715.0569554260135
677,-283.93337958421387,416.74496066837446,836.0190035521236
678,-283.93337958421387,416.74496066837446,956.9810516782338
679,-283.93337958421387,416.74496066837446,1077.943099804344
680,-283.93337958421387,583.4429449357242,-10.71533333064798
681,-283.93337958421387,583.4429449357242,110.24671479546225
682,-283.93337958421387,583.4429449357242,231.2087629215725
683,-283.93337958421387,583.4429449357242,352.1708110476827
684,-283.93337958421387,583.4429449357242,473.13285917379295
685,-283.93337958421387,583.4429449357242,594.0949072999031
686,-283.93337958421387,583.4429449357242,715.0569554260135
687,-283.93337958421387,583.4429449357242,836.0190035521236
688,-283.93337958421387,583.4429449357242,956.9810516782338
689,-283.93337958421387,583.4429449357242,1077.943099804344
690,-283.93337958421387,750.1409292030739,-10.71533333064798
691,-283.93337958421387,750.1409292030739,110.24671479546225
692,-283.93337958421387,750.1409292030739,231.2087629215725
693,-283.93337958421387,750.1409292030739,352.1708110476827
694,-283.93337958421387,750.1409292030739,473.13285917379295
695,-283.93337958421387,750.1409292030739,594.0949072999031
696,-283.93337958421387,750.1409292030739,715.0569554260135
697,-283.93337958421387,750.1409292030739,836.0190035521236
698,-283.93337958421387,750.1409292030739,956.9810516782338
699,-283.93337958421387,750.1409292030739,1077.943099804344
700,-189.28891972280917,-750.1409292030739,-10.71533333064798
701,-189.28891972280917,-750.1409292030739,110.24671479546225
702,-189.28891972280917,-750.1409292030739,231.2087629215725
703,-189.28891972280917,-750.1409292030739,352.1708110476827
704,-189.28891972280917,-750.1409292030739,473.13285917379295
705,-189.28891972280917,-750.1409292030739,594.0949072999031
706,-189.28891972280917,-750.1409292030739,715.0569554260135
707,-189.28891972280917,-750.1409292030739,836.0190035521236
708,-189.28891972280917,-750.1409292030739,956.9810516782338
709,-189.28891972280917,-750.1409292030739,1077.943099804344
710,-189.28891972280917,-583.4429449357242,-10.71533333064798
711,-189.28891972280917,-583.4429449357242,110.24671479546225
712,-189.28891972280917,-583.4429449357242,231.2087629215725
713,-189.28891972280917,-583.4429449357242,352.1708110476827
714,-189.28891972280917,-583.4429449357242,473.13285917379295
715,-189.28891972280917,-583.4429449357242,594.0949072999031
716,-189.28891972280917,-583.4429449357242,715.0569554260135
717,-189.28891972280917,-583.4429449357242,836.0190035521236
718,-189.28891972280917,-583.4429449357242,956.9810516782338
719,-189.28891972280917,-583.4429449357242,1077.943099804344
720,-189.28891972280917,-416.7449606683744,-10.71533333064798
721,-189.28891972280917,-416.7449606683744,110.24671479546225
722,-189.28891972280917,-416.7449606683744,231.2087629215725
723,-189.28891972280917,-416.7449606683744,352.1708110476827
724,-189.28891972280917,-416.7449606683744,473.13285917379295
725,-189.28891972280917,-416.7449606683744,594.0949072999031
726,-189.28891972280917,-416.7449606683744,715.0569554260135
727,-189.28891972280917,-416.7449606683744,836.0190035521236
728,-189.28891972280917,-416.7449606683744,956.9810516782338
729,-189.28891972280917,-416.7449606683744,1077.943099804344
730,-189.28891972280917,-250.0469764010246,-10.71533333064798
731,-189.28891972280917,-250.0469764010246,110.24671479546225
732,-189.28891972280917,-250.0469764010246,231.2087629215725
733,-189.28891972280917,-250.0469764010246,352.1708110476827
734,-189.28891972280917,-250.0469764010246,473.13285917379295
735,-189.28891972280917,-250.0469764010246,594.0949072999031
736,-189.28891972280917,-250.0469764010246,715.0569554260135
737,-189.28891972280917,-250.0469764010246,836.0190035521236
738,-189.28891972280917,-250.0469764010246,956.9810516782338
739,-189.28891972280917,-250.0469764010246,1077.943099804344
740,-189.28891972280917,-83.34899213367487,-10.71533333064798
741,-189.28891972280917,-83.34899213367487,110.24671479546225
742,-189.28891972280917,-83.34899213367487,231.2087629215725
743,-189.28891972280917,-83.34899213367487,352.1708110476827
744,-189.28891972280917,-83.34899213367487,473.13285917379295
745,-189.28891972280917,-83.34899213367487,594.0949072999031
746,-189.28891972280917,-83.34899213367487,715.0569554260135
747,-189.28891972280917,-83.34899213367487,836.0190035521236
748,-189.28891972280917,-83.34899213367487,956.9810516782338
749,-189.28891972280917,-83.34899213367487,1077.943099804344
750,-189.28891972280917,83.34899213367487,-10.71533333064798
751,-189.28891972280917,83.34899213367487,110.24671479546225
752,-189.28891972280917,83.34899213367487,231.2087629215725
753,-189.28891972280917,83.34899213367487,352.1708110476827
754,-189.28891972280917,83.34899213367487,473.13285917379295
755,-189.28891972280917,83.34899213367487,594.0949072999031
756,-189.28891972280917,83.34899213367487,715.0569554260135
757,-189.28891972280917,83.34899213367487,836.0190035521236
758,-189.28891972280917,83.34899213367487,956.9810516782338
759,-189.28891972280917,83.34899213367487,1077.943099804344
760,-189.28891972280917,250.04697640102472,-10.71533333064798
761,-189.28891972280917,250.04697640102472,110.24671479546225
762,-189.28891972280917,250.04697640102472,231.2087629215725
763,-189.28891972280917,250.04697640102472,352.1708110476827
764,-189.28891972280917,250.04697640102472,473.13285917379295
765,-189.28891972280917,250.04697640102472,594.0949072999031
766,-189.28891972280917,250.04697640102472,715.0569554260135
767,-189.28891972280917,250.04697640102472,836.0190035521236
768,-189.28891972280917,250.04697640102472,956.9810516782338
769,-189.28891972280917,250.04697640102472,1077.943099804344
770,-189.28891972280917,416.74496066837446,-10.71533333064798
771,-189.28891972280917,416.74496066837446,110.24671479546225
772,-189.28891972280917,416.74496066837446,231.2087629215725
773,-189.28891972280917,416.74496066837446,352.1708110476827
774,-189.28891972280917,416.74496066837446,473.13285917379295
775,-189.28891972280917,416.74496066837446,594.0949072999031
776,-189.28891972280917,416.74496066837446,715.0569554260135
777,-189.28891972280917,416.74496066837446,836.0190035521236
778,-189.28891972280917,416.74496066837446,956.9810516782338
779,-189.28891972280917,416.74496066837446,1077.943099804344
780,-189.28891972280917,583.4429449357242,-10.71533333064798
781,-189.28891972280917,583.4429449357242,110.24671479546225
782,-189.28891972280917,583.4429449357242,231.2087629215725
783,-189.28891972280917,583.4429449357242,352.1708110476827
784,-189.28891972280917,583.4429449357242,473.13285917379295
785,-189.28891972280917,583.4429449357242,594.0949072999031
786,-189.28891972280917,583.4429449357242,715.0569554260135
787,-189.28891972280917,583.4429449357242,836.0190035521236
788,-189.28891972280917,583.4429449357242,956.9810516782338
789,-189.28891972280917,583.4429449357242,1077.943099804344
790,-189.28891972280917,750.1409292030739,-10.71533333064798
791,-189.28891972280917,750.1409292030739,110.24671479546225
792,-189.28891972280917,750.1409292030739,231.2087629215725
793,-189.28891972280917,750.1409292030739,352.1708110476827
794,-189.28891972280917,750.1409292030739,473.13285917379295
795,-189.28891972280917,750.1409292030739,594.0949072999031
796,-189.28891972280917,750.1409292030739,715.0569554260135
797,-189.28891972280917,750.1409292030739,836.0190035521236
798,-189.28891972280917,750.1409292030739,956.9810516782338
799,-189.28891972280917,750.1409292030739,1077.943099804344
800,-94.64445986140458,-750.1409292030739,-10.71533333064798
801,-94.64445986140458,-750.1409292030739,110.24671479546225
802,-94.64445986140458,-750.1409292030739,231.2087629215725
803,-94.64445986140458,-750.1409292030739,352.1708110476827
804,-94.64445986140458,-750.1409292030739,473.13285917379295
805,-94.64445986140458,-750.1409292030739,594.0949072999031
806,-94.64445986140458,-750.1409292030739,715.0569554260135
807,-94.64445986140458,-750.1409292030739,836.0190035521236
808,-94.64445986140458,-750.1409292030739,956.9810516782338
809,-94.64445986140458,-750.1409292030739,1077.943099804344
810,-94.64445986140458,-583.4429449357242,-10.71533333064798
811,-94.64445986140458,-583.4429449357242,110.24671479546225
812,-94.64445986140458,-583.4429449357242,231.2087629215725
813,-94.64445986140458,-583.4429449357242,352.1708110476827
814,-94.64445986140458,-583.4429449357242,473.13285917379295
815,-94.64445986140458,-583.4429449357242,594.0949072999031
816,-94.64445986140458,-583.4429449357242,715.0569554260135
817,-94.64445986140458,-583.4429449357242,836.0190035521236
818,-94.64445986140458,-583.4429449357242,956.9810516782338
819,-94.64445986140458,-583.4429449357242,1077.943099804344
820,-94.64445986140458,-416.7449606683744,-10.71533333064798
821,-94.64445986140458,-416.7449606683744,110.24671479546225
822,-94.64445986140458,-416.7449606683744,231.2087629215725
823,-94.64445986140458,-416.7449606683744,352.1708110476827
824,-94.64445986140458,-416.7449606683744,473.13285917379295
825,-94.64445986140458,-416.7449606683744,594.0949072999031
826,-94.64445986140458,-416.7449606683744,715.0569554260135
827,-94.64445986140458,-416.7449606683744,836.0190035521236
828,-94.64445986140458,-416.7449606683744,956.9810516782338
829,-94.64445986140458,-416.7449606683744,1077.943099804344
830,-94.64445986140458,-250.0469764010246,-10.71533333064798
831,-94.64445986140458,-250.0469764010246,110.24671479546225
832,-94.64445986140458,-250.0469764010246,231.2087629215725
833,-94.64445986140458,-250.0469764010246,352.1708110476827
834,-94.64445986140458,-250.0469764010246,473.13285917379295
835,-94.64445986140458,-250.0469764010246,594.0949072999031
836,-94.64445986140458,-250.0469764010246,715.0569554260135
837,-94.64445986140458,-250.0469764010246,836.0190035521236
838,-94.64445986140458,-250.0469764010246,956.9810516782338
839,-94.64445986140458,-250.0469764010246,1077.943099804344
840,-94.64445986140458,-83.34899213367487,-10.71533333064798
841,-94.64445986140458,-83.34899213367487,110.24671479546225
842,-94.64445986140458,-83.34899213367487,231.2087629215725
843,-94.64445986140458,-83.34899213367487,352.1708110476827
844,-94.64445986140458,-83.34899213367487,473.13285917379295
845,-94.64445986140458,-83.34899213367487,594.0949072999031
846,-94.64445986140458,-83.34899213367487,715.0569554260135
847,-94.64445986140458,-83.34899213367487,836.0190035521236
848,-94.64445986140458,-83.34899213367487,956.9810516782338
849,-94.64445986140458,-83.34899213367487,1077.943099804344
850,-94.64445986140458,83.34899213367487,-10.71533333064798
851,-94.64445986140458,83.34899213367487,110.24671479546225
852,-94.64445986140458,83.34899213367487,231.2087629215725
853,-94.64445986140458,83.34899213367487,352.1708110476827
854,-94.64445986140458,83.34899213367487,473.13285917379295
855,-94.64445986140458,83.34899213367487,594.0949072999031
856,-94.64445986140458,83.34899213367487,715.0569554260135
857,-94.64445986140458,83.34899213367487,836.0190035521236
858,-94.64445986140458,83.34899213367487,956.9810516782338
859,-94.64445986140458,83.34899213367487,1077.943099804344
860,-94.64445986140458,250.04697640102472,-10.71533333064798
861,-94.64445986140458,250.04697640102472,110.24671479546225
862,-94.64445986140458,250.04697640102472,231.2087629215725
863,-94.64445986140458,250.04697640102472,352.1708110476827
864,-94.64445986140458,250.04697640102472,473.13285917379295
865,-94.64445986140458,250.04697640102472,594.0949072999031
866,-94.64445986140458,250.04697640102472,715.0569554260135
867,-94.64445986140458,250.04697640102472,836.0190035521236
868,-94.64445986140458,250.04697640102472,956.9810516782338
869,-94.64445986140458,250.04697640102472,1077.943099804344
870,-94.64445986140458,416.74496066837446,-10.71533333064798
871,-94.64445986140458,416.74496066837446,110.24671479546225
872,-94.64445986140458,416.74496066837446,231.2087629215725
873,-94.64445986140458,416.74496066837446,352.1708110476827
874,-94.64445986140458,416.74496066837446,473.13285917379295
875,-94.64445986140458,416.74496066837446,594.0949072999031
876,-94.64445986140458,416.74496066837446,715.0569554260135
877,-94.64445986140458,416.74496066837446,836.0190035521236
878,-94.64445986140458,416.74496066837446,956.9810516782338
879,-94.64445986140458,416.74496066837446,1077.943099804344
880,-94.64445986140458,583.4429449357242,-10.71533333064798
881,-94.64445986140458,583.4429449357242,110.24671479546225
882,-94.64445986140458,583.4429449357242,231.2087629215725
883,-94.64445986140458,583.4429449357242,352.1708110476827
884,-94.64445986140458,583.4429449357242,473.13285917379295
885,-94.64445986140458,583.4429449357242,594.0949072999031
886,-94.64445986140458,583.4429449357242,715.0569554260135
887,-94.64445986140458,583.4429449357242,836.0190035521236
888,-94.64445986140458,583.4429449357242,956.9810516782338
889,-94.64445986140458,583.4429449357242,1077.943099804344
890,-94.64445986140458,750.1409292030739,-10.71533333064798
891,-94.64445986140458,750.1409292030739,110.24671479546225
892,-94.64445986140458,750.1409292030739,231.2087629215725
893,-94.64445986140458,750.1409292030739,352.1708110476827
894,-94.64445986140458,750.1409292030739,473.13285917379295
895,-94.64445986140458,750.1409292030739,594.0949072999031
896,-94.64445986140458,750.1409292030739,715.0569554260135
897,-94.64445986140458,750.1409292030739,836.0190035521236
898,-94.64445986140458,750.1409292030739,956.9810516782338
899,-94.64445986140458,750.1409292030739,1077.943099804344
900,0.0,-750.1409292030739,-10.71533333064798
901,0.0,-750.1409292030739,110.24671479546225
902,0.0,-750.1409292030739,231.2087629215725
903,0.0,-750.1409292030739,352.1708110476827
904,0.0,-750.1409292030739,473.13285917379295
905,0.0,-750.1409292030739,594.0949072999031
906,0.0,-750.1409292030739,715.0569554260135
907,0.0,-750.1409292030739,836.0190035521236
908,0.0,-750.1409292030739,956.9810516782338
909,0.0,-750.1409292030739,1077.943099804344
910,0.0,-583.4429449357242,-10.71533333064798
911,0.0,-583.4429449357242,110.24671479546225
912,0.0,-583.4429449357242,231.2087629215725
913,0.0,-583.4429449357242,352.1708110476827
914,0.0,-583.4429449357242,473.13285917379295
915,0.0,-583.4429449357242,594.0949072999031
916,0.0,-583.4429449357242,715.0569554260135
917,0.0,-583.4429449357242,836.0190035521236
918,0.0,-583.4429449357242,956.9810516782338
919,0.0,-583.4429449357242,1077.943099804344
920,0.0,-416.7449606683744,-10.71533333064798
921,0.0,-416.7449606683744,110.24671479546225
922,0.0,-416.7449606683744,231.2087629215725
923,0.0,-416.7449606683744,352.1708110476827
924,0.0,-416.7449606683744,473.13285917379295
925,0.0,-416.7449606683744,594.0949072999031
926,0.0,-416.7449606683744,715.0569554260135
927,0.0,-416.7449606683744,836.0190035521236
928,0.0,-416.7449606683744,956.9810516782338
929,0.0,-416.7449606683744,1077.943099804344
930,0.0,-250.0469764010246,-10.71533333064798
931,0.0,-250.0469764010246,110.24671479546225
932,0.0,-250.0469764010246,231.2087629215725
933,0.0,-250.0469764010246,352.1708110476827
934,0.0,-250.0469764010246,473.13285917379295
935,0.0,-250.0469764010246,594.0949072999031
936,0.0,-250.0469764010246,715.0569554260135
937,0.0,-250.0469764010246,836.0190035521236
938,0.0,-250.0469764010246,956.9810516782338
939,0.0,-250.0469764010246,1077.943099804344
940,0.0,-83.34899213367487,-10.71533333064798
941,0.0,-83.34899213367487,110.24671479546225
942,0.0,-83.34899213367487,231.2087629215725
943,0.0,-83.34899213367487,352.1708110476827
944,0.0,-83.34899213367487,473.13285917379295
945,0.0,-83.34899213367487,594.0949072999031
946,0.0,-83.34899213367487,715.0569554260135
947,0.0,-83.34899213367487,836.0190035521236
948,0.0,-83.34899213367487,956.9810516782338
949,0.0,-83.34899213367487,1077.943099804344
950,0.0,83.34899213367487,-10.71533333064798
951,0.0,83.34899213367487,110.24671479546225
952,0.0,83.34899213367487,231.2087629215725
953,0.0,83.34899213367487,352.1708110476827
954,0.0,83.34899213367487,473.13285917379295
955,0.0,83.34899213367487,594.0949072999031
956,0.0,83.34899213367487,715.0569554260135
957,0.0,83.34899213367487,836.0190035521236
958,0.0,83.34899213367487,956.9810516782338
959,0.0,83.34899213367487,1077.943099804344
960,0.0,250.04697640102472,-10.71533333064798
961,0.0,250.04697640102472,110.24671479546225
962,0.0,250.04697640102472,231.2087629215725
963,0.0,250.04697640102472,352.1708110476827
964,0.0,250.04697640102472,473.13285917379295
965,0.0,250.04697640102472,594.0949072999031
966,0.0,250.04697640102472,715.0569554260135
967,0.0,250.04697640102472,836.0190035521236
968,0.0,250.04697640102472,956.9810516782338
969,0.0,250.04697640102472,1077.943099804344
970,0.0,416.74496066837446,-10.71533333064798
971,0.0,416.74496066837446,110.24671479546225
972,0.0,416.74496066837446,231.2087629215725
973,0.0,416.74496066837446,352.1708110476827
974,0.0,416.74496066837446,473.13285917379295
975,0.0,416.74496066837446,594.0949072999031
976,0.0,416.74496066837446,715.0569554260135
977,0.0,416.74496066837446,836.0190035521236
978,0.0,416.74496066837446,956.9810516782338
979,0.0,416.74496066837446,1077.943099804344
980,0.0,583.4429449357242,-10.71533333064798
981,0.0,583.4429449357242,110.24671479546225
982,0.0,583.4429449357242,231.2087629215725
983,0.0,583.4429449357242,352.1708110476827
984,0.0,583.4429449357242,473.13285917379295
985,0.0,583.4429449357242,594.0949072999031
986,0.0,583.4429449357242,715.0569554260135
987,0.0,583.4429449357242,836.0190035521236
988,0.0,583.4429449357242,956.9810516782338
989,0.0,583.4429449357242,1077.943099804344
990,0.0,750.1409292030739,-10.71533333064798
991,0.0,750.1409292030739,110.24671479546225
992,0.0,750.1409292030739,231.2087629215725
993,0.0,750.1409292030739,352.1708110476827
994,0.0,750.1409292030739,473.13285917379295
995,0.0,750.1409292030739,594.0949072999031
996,0.0,750.1409292030739,715.0569554260135
997,0.0,750.1409292030739,836.0190035521236
998,0.0,750.1409292030739,956.9810516782338
999,0.0,750.1409292030739,1077.943099804344
